Nsyl,Ntom,HEB,p_value,q_value
Nitab06g009590.1,Nitab04g005390.1,-3.6202295866379055,0.0,0.0
Nitab06g010590.1,Nitab15g018390.1,-5.934237599832054,0.0,0.0
Nitab06g010840.1,Nitab24g006800.1,-7.589457767591134,0.0,0.0
Nitab06g010890.1,Nitab04g026280.1,-3.9223431827649193,0.0,0.0
Nitab06g011410.1,Nitab04g029780.1,-6.770836792338579,0.0,0.0
Nitab06g012530.1,Nitab02g010470.1,-4.826164064811543,0.0,0.0
Nitab06g014110.1,Nitab22g013470.1,-7.145037537031386,0.0,0.0
Nitab06g016180.1,Nitab13g015540.1,-3.19655889294721,0.0,0.0
Nitab06g016420.1,Nitab19g026050.1,-6.108147596391148,0.0,0.0
Nitab06g016910.1,Nitab04g021830.1,-3.4221032439444596,0.0,0.0
Nitab06g017510.1,Nitab04g021540.1,-3.7975764017609186,0.0,0.0
Nitab06g018250.1,Nitab19g030750.1,-6.866942514068391,0.0,0.0
Nitab06g019190.1,Nitab17g007970.1,-4.921428613624287,0.0,0.0
Nitab06g020000.1,Nitab04g019150.1,-4.974506665882843,0.0,0.0
Nitab06g021020.1,Nitab21g011820.1,-6.410732519200039,0.0,0.0
Nitab06g021310.1,Nitab04g017370.1,-4.958494601106475,0.0,0.0
Nitab06g021650.1,Nitab04g016590.1,-6.638933517689329,0.0,0.0
Nitab06g021660.1,Nitab04g016600.1,-3.91535137110145,0.0,0.0
Nitab06g022750.1,Nitab04g018130.1,-4.583030557471496,0.0,0.0
Nitab06g022850.1,Nitab04g016050.1,-3.4681023645576565,0.0,0.0
Nitab06g024220.1,Nitab12g021090.1,-4.3742262243953105,0.0,0.0
Nitab06g024700.1,Nitab04g014810.1,-3.9159703239152677,0.0,0.0
Nitab06g026950.1,Nitab04g005800.1,-5.245866084127847,0.0,0.0
Nitab06g027080.1,Nitab04g005970.1,-10.464863258216205,0.0,0.0
Nitab06g027610.1,Nitab04g024520.1,-4.217513999441544,0.0,0.0
