Nsyl,Ntom,HEB,p_value,q_value
Nitab10g015220.1,Nitab23g015590.1,-5.354228529100943,2.33146835171e-15,1.54537894509e-13
Nitab10g024600.1,Nitab21g016150.1,-5.740617826136622,2.33146835171e-15,1.53745392486e-13
Nitab03g027130.1,Nitab19g023790.1,-6.433081799158075,3.10862446895e-15,2.00873377117e-13
Nitab03g018730.1,Nitab14g018530.1,-5.673705424416263,3.66373598126e-15,2.33227628629e-13
Nitab01g015340.1,Nitab23g017360.1,-5.420687826863491,4.4408920985e-15,2.78563080462e-13
Nitab20g012520.1,Nitab02g027420.1,-6.28223769464238,4.88498130835e-15,3.04931915748e-13
Nitab16g022960.1,Nitab09g010770.1,-5.2240320136482294,5.44009282066e-15,3.36318046062e-13
Nitab03g016470.1,Nitab17g024390.1,-5.622764508882176,5.66213742559e-15,3.4837045529e-13
Nitab10g005290.1,Nitab23g028050.1,-5.798607949373546,5.99520433298e-15,3.67106345323e-13
Nitab03g021100.1,Nitab04g027260.1,-5.291100043349004,7.32747196253e-15,4.44452650784e-13
Nitab20g018110.1,Nitab15g012430.1,-6.234351545585142,7.43849426499e-15,4.49068534054e-13
Nitab11g026960.1,Nitab13g005030.1,-5.726582758313652,7.43849426499e-15,4.4697008296e-13
Nitab10g009380.1,Nitab02g008790.1,-5.743598482544758,1.22124532709e-14,7.23686343826e-13
Nitab11g026440.1,Nitab23g023020.1,-6.7345269338528695,1.26565424807e-14,7.4656183376e-13
Nitab10g025990.1,Nitab02g027870.1,-5.660639467464171,1.3211653993e-14,7.75747299984e-13
Nitab20g018820.1,Nitab12g015890.1,-5.1911902264363174,1.88737914186e-14,1.05981696005e-12
Nitab22g023010.1,Nitab04g005620.1,-5.4308388001723165,1.90958360236e-14,1.06762328446e-12
Nitab17g005910.1,Nitab17g011520.1,-6.959615695776446,2.12052597703e-14,1.17533808356e-12
Nitab10g011680.1,Nitab02g013290.1,-5.2438693352235655,2.34257058196e-14,1.28731261168e-12
Nitab10g012200.1,Nitab13g005730.1,-5.021889805929712,2.81996648255e-14,1.53652326267e-12
Nitab17g005170.1,Nitab19g010980.1,-5.277104559128688,3.9857006584e-14,2.15345062044e-12
