Nsyl,Ntom,HEB,p_value,q_value
Nitab06g021930.1,Nitab04g017080.1,6.585498793915669,0.0,0.0
Nitab06g021980.1,Nitab04g017010.1,4.597732183476584,0.0,0.0
Nitab06g022150.1,Nitab04g017380.1,4.279483872036797,0.0,0.0
Nitab06g022280.1,Nitab24g018930.1,6.182027338482237,0.0,0.0
Nitab06g022790.1,Nitab24g016180.1,9.476983511799668,0.0,0.0
Nitab06g023110.1,Nitab24g018330.1,4.091784027207596,0.0,0.0
Nitab06g023500.1,Nitab24g018280.1,4.42748500304198,0.0,0.0
Nitab06g023490.1,Nitab04g013880.1,5.671063184185046,0.0,0.0
Nitab06g027140.1,Nitab21g018420.1,3.490963867196812,0.0,0.0
Nitab06g027450.1,Nitab04g006350.1,3.164386879198506,0.0,0.0
Nitab06g027990.1,Nitab04g007020.1,3.3006770393178266,0.0,0.0
Nitab06g029590.1,Nitab04g008490.1,6.31763680422568,0.0,0.0
Nitab06g030100.1,Nitab04g009170.1,4.343346305449536,0.0,0.0
Nitab06g031210.1,Nitab15g009000.1,6.551883756572325,0.0,0.0
Nitab06g032680.1,Nitab04g011190.1,3.849645239862917,0.0,0.0
Nitab06g032960.1,Nitab15g009470.1,4.675813652326598,0.0,0.0
Nitab06g033470.1,Nitab22g020400.1,4.05652706066413,0.0,0.0
Nitab06g033720.1,Nitab04g012320.1,7.413318732086372,0.0,0.0
Nitab06g033650.1,Nitab07g031770.1,3.769433180402065,0.0,0.0
Nitab06g033690.1,Nitab04g012290.1,4.028096233380394,0.0,0.0
Nitab06g034010.1,Nitab22g008000.1,5.4742490934220465,0.0,0.0
Nitab06g035240.1,Nitab24g017990.1,5.041470673293974,0.0,0.0
Nitab06g035110.1,Nitab04g013330.1,3.5829988639039847,0.0,0.0
Nitab13g005940.1,Nitab02g006280.1,6.102063755046634,0.0,0.0
Nitab13g016300.1,Nitab04g024290.1,6.553503475039995,0.0,0.0
Nitab13g021050.1,Nitab04g010580.1,3.7905136601215883,0.0,0.0
