Nsyl,Ntom,HEB,p_value,q_value
Nitab20g016200.1,Nitab15g013460.1,-2.1108339215002756,1.76940539476e-06,1.13359112306e-05
Nitab05g015880.1,Nitab15g016230.1,-2.085766565029594,1.81483805684e-06,1.16209692326e-05
Nitab01g018090.1,Nitab23g019340.1,-2.0103905754753777,1.85075547687e-06,1.18387168521e-05
Nitab07g006550.1,Nitab19g018720.1,-2.054017594246066,1.88280701174e-06,1.20313116788e-05
Nitab06g022580.1,Nitab02g013760.1,-2.0325169306656115,1.88607501805e-06,1.20459788672e-05
Nitab06g011650.1,Nitab04g029600.1,-2.0259186383095327,1.89648331439e-06,1.21062110131e-05
Nitab16g023100.1,Nitab12g020360.1,-2.2812242169631602,1.94940037723e-06,1.24247937579e-05
Nitab16g022020.1,Nitab12g017800.1,-2.1391164430597707,1.98644023885e-06,1.26413545313e-05
Nitab03g005030.1,Nitab17g008660.1,-2.110557196011219,2.15540198112e-06,1.3653451731e-05
Nitab20g024550.1,Nitab15g005580.1,-2.1136831911726697,2.19771345655e-06,1.3900144763e-05
Nitab10g018020.1,Nitab02g018130.1,-2.02582931773284,2.2027087252e-06,1.39246272858e-05
Nitab08g011790.1,Nitab23g013840.1,-2.0770968929211717,2.20645950799e-06,1.39412217076e-05
Nitab05g009210.1,Nitab02g010640.1,-2.0271856325876123,2.21859415628e-06,1.40107445341e-05
Nitab11g017510.1,Nitab04g025340.1,-2.987330795405863,2.2415972637e-06,1.41415896656e-05
Nitab01g021770.1,Nitab23g020060.1,-2.0479518579790654,2.24337302934e-06,1.41383875803e-05
Nitab03g032020.1,Nitab17g021340.1,-2.0489081967849843,2.2476849274e-06,1.41583571419e-05
Nitab01g023680.1,Nitab17g028810.1,-2.003585576143357,2.2478180467e-06,1.41519973006e-05
Nitab22g026730.1,Nitab19g011870.1,-2.015642817183768,2.28692021176e-06,1.43835550546e-05
Nitab10g018600.1,Nitab01g027670.1,-2.0616484565147424,2.29202329227e-06,1.44083332241e-05
Nitab22g035320.1,Nitab09g021380.1,-1.995769488562666,2.30773414611e-06,1.44923831975e-05
Nitab05g008650.1,Nitab24g012820.1,-2.9670980581289474,2.30877410767e-06,1.44915654077e-05
Nitab06g021720.1,Nitab12g023760.1,-2.043298865803672,2.31314839128e-06,1.45116665033e-05
Nitab20g007870.1,Nitab19g022450.1,-2.0187762022868676,2.36463494652e-06,1.48196554543e-05
Nitab03g020870.1,Nitab17g035180.1,-2.0126331277653104,2.3653257949e-06,1.48164869216e-05
Nitab10g022740.1,Nitab02g024410.1,-2.6299990038071503,2.38717265999e-06,1.49382244676e-05
Nitab08g010740.1,Nitab22g005710.1,-2.168443278764111,2.38812920728e-06,1.49366626782e-05
Nitab03g007530.1,Nitab17g035170.1,-2.126616435550127,2.3967762518e-06,1.49831787493e-05
Nitab05g015180.1,Nitab15g022590.1,-2.7697292643973905,2.4187797294e-06,1.51054806701e-05
Nitab21g008210.1,Nitab14g009610.1,-2.0849817140168185,2.42031476816e-06,1.51074486335e-05
Nitab01g025590.1,Nitab12g006320.1,-2.535785519408061,2.43727136251e-06,1.51979700671e-05
Nitab10g019330.1,Nitab02g020500.1,-1.982184654783985,2.49391341811e-06,1.55277143137e-05
Nitab05g024320.1,Nitab15g021310.1,-2.1814901209396105,2.4949294376e-06,1.55262342489e-05
Nitab10g011310.1,Nitab22g018590.1,-2.0742258865049683,2.50488236087e-06,1.55725216651e-05
Nitab20g013200.1,Nitab17g018860.1,-2.293100037650787,2.55383219128e-06,1.58609116634e-05
Nitab16g017420.1,Nitab12g014570.1,-2.013710348792601,2.57282762739e-06,1.59548809903e-05
Nitab16g012310.1,Nitab24g023940.1,-1.9900535248077011,2.61896088039e-06,1.623283861e-05
Nitab07g017290.1,Nitab19g029680.1,-3.43077986047277,2.64370297232e-06,1.63698088046e-05
Nitab07g018410.1,Nitab19g031650.1,-2.0464373612481923,2.65964306068e-06,1.64602796919e-05
Nitab20g015850.1,Nitab15g013680.1,-1.9714251929821984,2.66874619737e-06,1.6508368086e-05
Nitab05g007820.1,Nitab19g018660.1,-1.9737637745675491,2.66925234682e-06,1.6503255648e-05
Nitab16g016620.1,Nitab12g015380.1,-2.328970168151988,2.71103428007e-06,1.67448621069e-05
Nitab06g025560.1,Nitab04g014400.1,-2.0605714292189337,2.73350224345e-06,1.68752202307e-05
Nitab07g031060.1,Nitab23g029060.1,-2.035325099825566,2.79599203923e-06,1.72523993093e-05
Nitab01g011560.1,Nitab23g013790.1,-2.9202088772825467,2.87694151613e-06,1.77165806742e-05
Nitab06g010870.1,Nitab04g026360.1,-2.1067543761116934,2.98672861909e-06,1.83288638349e-05
Nitab07g027700.1,Nitab14g011880.1,-2.5095334986733535,2.99358774614e-06,1.83618576762e-05
Nitab10g022710.1,Nitab02g024210.1,-2.9028070480749553,3.00395830888e-06,1.84163463847e-05
Nitab22g035790.1,Nitab19g006440.1,-1.9872827631647687,3.03014698333e-06,1.85677091744e-05
Nitab21g010080.1,Nitab14g017500.1,-1.9944598949400532,3.09403566001e-06,1.89310956589e-05
Nitab16g012210.1,Nitab12g009690.1,-1.9638585150660264,3.10757698541e-06,1.90045596974e-05
Nitab16g017870.1,Nitab12g014090.1,-1.965390468155729,3.12904392508e-06,1.91169610104e-05
Nitab22g026690.1,Nitab19g011820.1,-2.017937242336723,3.27342450146e-06,1.99793440247e-05
Nitab01g025480.1,Nitab12g006420.1,-1.9756481069035863,3.28649351478e-06,2.00492294025e-05
Nitab10g019140.1,Nitab02g022410.1,-2.9606377875417556,3.38291554836e-06,2.06272900792e-05
Nitab06g023800.1,Nitab17g032670.1,-2.034485277388396,3.41718257013e-06,2.0805500958e-05
Nitab18g020450.1,Nitab09g012110.1,-1.9503082160231007,3.42875826642e-06,2.0865721067e-05
Nitab18g020540.1,Nitab09g012060.1,-1.9524467627158488,3.43920272416e-06,2.09190012456e-05
Nitab01g011300.1,Nitab23g013660.1,-1.9683161040596746,3.44592880619e-06,2.09496231398e-05
Nitab03g011970.1,Nitab17g020930.1,-1.9727096324450968,3.50859048492e-06,2.13096540291e-05
Nitab16g008800.1,Nitab23g027470.1,-1.966346729431392,3.50904606017e-06,2.130197373e-05
Nitab08g021380.1,Nitab22g021780.1,-2.1160383733962678,3.51612936766e-06,2.13345154773e-05
Nitab06g009770.1,Nitab19g035420.1,-1.96181553481399,3.64839814559e-06,2.21045805455e-05
Nitab01g007360.1,Nitab23g007690.1,-2.9574819804579286,3.65979412209e-06,2.21627825956e-05
Nitab07g021630.1,Nitab14g013140.1,-1.9646400946398004,3.67296711434e-06,2.22316836481e-05
Nitab10g020130.1,Nitab02g019740.1,-2.03067974257863,3.91342187134e-06,2.36408860754e-05
Nitab08g021010.1,Nitab04g016250.1,-1.9415274169683028,3.9346272156e-06,2.37573980682e-05
