Nsyl,Ntom,HEB,p_value,q_value
Nitab17g012710.1,Nitab17g011370.1,1.7156031265570724,4.39463663727e-05,0.000214602445252
Nitab01g005630.1,Nitab23g005970.1,1.7607230125027662,4.39989296542e-05,0.000214774436278
Nitab03g019290.1,Nitab17g015780.1,1.8091041409401183,4.416413731e-05,0.000215495932406
Nitab23g011280.1,Nitab23g008590.1,1.778844806983882,4.41777318472e-05,0.000215477365575
Nitab10g016100.1,Nitab02g015830.1,1.7496953931851709,4.43805078885e-05,0.000216381184918
Nitab03g011740.1,Nitab17g021150.1,1.841290454101395,4.44196626286e-05,0.000216486856353
Nitab10g008720.1,Nitab02g008170.1,1.9753922036238223,4.44255239637e-05,0.000216430247351
Nitab10g006620.1,Nitab17g026980.1,1.751557434946804,4.5124718547e-05,0.000219577412372
Nitab20g023630.1,Nitab15g006830.1,1.9198675134562666,4.53815402085e-05,0.000220740374683
Nitab16g022580.1,Nitab12g017930.1,1.7485874341835612,4.55450444946e-05,0.000221274943516
Nitab18g015100.1,Nitab24g020110.1,1.7165485510455751,4.57803248802e-05,0.000222243646929
Nitab11g026520.1,Nitab13g005700.1,1.9956723040573732,4.57903659443e-05,0.000222205286777
Nitab06g007090.1,Nitab04g030950.1,2.1452097136676858,4.58525977256e-05,0.000222333034547
Nitab23g011500.1,Nitab23g011900.1,1.7112025063657392,4.64986999541e-05,0.000225377651754
Nitab05g019710.1,Nitab24g007530.1,1.740161660946344,4.65192114383e-05,0.000225388855419
Nitab03g031130.1,Nitab24g020750.1,1.7938758810328896,4.77439062373e-05,0.000230961146423
Nitab17g006190.1,Nitab17g009100.1,1.7025321089938794,4.80659852297e-05,0.000232337689728
Nitab07g028950.1,Nitab14g010340.1,1.7693398646721994,4.8310715184e-05,0.000233247523134
Nitab09g018640.1,Nitab02g005690.1,1.6947059014848094,4.84600507692e-05,0.000233877345567
Nitab01g008880.1,Nitab23g009350.1,1.689733671943513,4.98359833826e-05,0.000239677210955
Nitab06g030720.1,Nitab04g009890.1,1.6925901619595127,5.03264595827e-05,0.000241660672924
Nitab03g035340.1,Nitab17g025760.1,1.6922335891957803,5.05840761478e-05,0.000242709492063
Nitab01g022220.1,Nitab21g014930.1,1.6934118601217765,5.10501571668e-05,0.000244756154221
Nitab06g009820.1,Nitab04g028280.1,1.7115579973231179,5.12425912301e-05,0.00024548868464
Nitab10g011470.1,Nitab24g012360.1,1.7123990748690516,5.12777410789e-05,0.000245562082568
Nitab22g029050.1,Nitab22g005500.1,1.6874715312288298,5.28291634835e-05,0.000252308662005
Nitab17g034950.1,Nitab17g035550.1,1.710358599191466,5.35395062026e-05,0.000255504140583
Nitab06g011750.1,Nitab22g009350.1,1.6902616384685745,5.39471078796e-05,0.000257350147913
Nitab07g011570.1,Nitab19g025830.1,1.7199725733380542,5.4126939345e-05,0.000258108593319
Nitab18g009730.1,Nitab22g018850.1,1.7897648200702527,5.43374955396e-05,0.000259012911764
Nitab09g005460.1,Nitab18g025960.1,1.7277309091516637,5.46213012558e-05,0.00026016545952
Nitab03g013660.1,Nitab17g023400.1,3.514455480421378,5.47824237302e-05,0.000260832578037
Nitab20g019380.1,Nitab23g007270.1,1.721027629516316,5.5040709387e-05,0.000261760424366
Nitab18g016440.1,Nitab18g017140.1,1.679347151725592,5.56908850936e-05,0.000264649240598
Nitab03g030840.1,Nitab17g027270.1,1.698937484007553,5.61715297756e-05,0.00026662637974
Nitab05g024200.1,Nitab15g021210.1,1.6989549895701268,5.63097406747e-05,0.000267180010926
Nitab06g015540.1,Nitab04g023520.1,1.7061349485268027,5.69067743311e-05,0.000269393537201
Nitab08g023260.1,Nitab02g016120.1,1.7568405783715149,5.71581063756e-05,0.000270479934794
Nitab11g026790.1,Nitab14g008730.1,1.9477795820169976,5.74819364983e-05,0.000271908442168
Nitab10g019360.1,Nitab02g020530.1,1.6998525360067263,5.89747267028e-05,0.000278863312519
Nitab20g013240.1,Nitab24g017550.1,1.7192077653228315,5.90608101873e-05,0.000278950828894
Nitab03g026420.1,Nitab17g031560.1,1.675204962970035,5.91615356144e-05,0.000279320036999
Nitab20g017530.1,Nitab15g012980.1,1.6819305550064305,5.92528288212e-05,0.000279644448217
Nitab06g034060.1,Nitab18g024500.1,1.6688908687402704,5.97440221475e-05,0.000281426386563
Nitab06g033180.1,Nitab04g011740.1,1.8697628192868012,5.98353620203e-05,0.000281749476524
Nitab07g011420.1,Nitab19g025700.1,2.3515452787377074,6.03997241427e-05,0.000284298815577
Nitab08g015160.1,Nitab22g016400.1,1.8021700223040769,6.04376803532e-05,0.000284369389626
Nitab19g031490.1,Nitab15g016930.1,1.6855780495159798,6.11076419283e-05,0.000287194321685
Nitab16g008240.1,Nitab23g027950.1,2.424609878915439,6.13042871003e-05,0.000288009215269
Nitab16g014960.1,Nitab12g015870.1,1.6898078160568122,6.23679181835e-05,0.000292784040479
Nitab05g012810.1,Nitab15g014440.1,1.6876698563296395,6.30813430104e-05,0.000295461176944
Nitab16g005490.1,Nitab23g028890.1,2.167144013135188,6.40196953154e-05,0.000299629594402
Nitab17g026070.1,Nitab09g012150.1,1.6781595109735212,6.40745035717e-05,0.000299772819128
Nitab03g023920.1,Nitab17g032470.1,2.1883711920239253,6.44057337451e-05,0.000301094981766
Nitab17g012400.1,Nitab24g007330.1,1.7036155494642775,6.46640775869e-05,0.00030218865541
Nitab03g012900.1,Nitab17g019830.1,1.8961709633866004,6.49082114653e-05,0.000303100788381
Nitab10g016190.1,Nitab02g015970.1,1.7153085383490692,6.89130264356e-05,0.000320593132749
Nitab23g014700.1,Nitab23g014780.1,1.6560374347219013,6.9827773271e-05,0.000324239649115
Nitab06g029620.1,Nitab04g008530.1,2.5285844115091196,7.04102577285e-05,0.000326577015621
Nitab18g014710.1,Nitab09g015050.1,1.720594119815971,7.15932350673e-05,0.000331691217012
Nitab05g019800.1,Nitab18g025650.1,1.6668843390752266,7.25871797083e-05,0.000336044722806
Nitab07g009360.1,Nitab19g022940.1,1.6580706066870956,7.33956551648e-05,0.000339533729384
Nitab05g011330.1,Nitab24g008540.1,1.8189534616084957,7.52102057143e-05,0.000347668229775
Nitab06g020630.1,Nitab04g018400.1,1.6469134358092163,7.54694227019e-05,0.00034873631744
Nitab22g025390.1,Nitab19g038730.1,1.7694313810007327,7.64591674872e-05,0.000353178041836
Nitab11g011960.1,Nitab13g020530.1,1.6647386311233117,7.72967011261e-05,0.000356647670174
Nitab05g011300.1,Nitab02g010380.1,2.080225241981371,8.18406673244e-05,0.000376631298456
Nitab01g028650.1,Nitab02g020370.1,1.6457307515248623,8.34955530642e-05,0.000383392261456
Nitab16g006890.1,Nitab23g026300.1,1.655743674582628,8.3589700109e-05,0.000383682300278
Nitab06g014190.1,Nitab13g008230.1,1.6443315569625427,8.4044715944e-05,0.00038548509713
Nitab06g007210.1,Nitab04g030830.1,2.1535330848168477,8.69629338964e-05,0.000398279945774
Nitab08g021250.1,Nitab21g010870.1,1.640996822653353,8.73061635097e-05,0.000399704077229
Nitab09g006320.1,Nitab18g025050.1,1.656947452211602,8.88311728107e-05,0.000406385387546
Nitab10g019100.1,Nitab02g019400.1,1.6832153527623048,8.89304001791e-05,0.000406689097422
Nitab10g021390.1,Nitab21g016780.1,1.7607007683854803,8.96023354076e-05,0.000409308491954
Nitab20g023740.1,Nitab14g006700.1,1.657549608464445,8.99448018998e-05,0.000410721396286
Nitab10g007880.1,Nitab14g015300.1,1.6636043595796104,9.01870845854e-05,0.000411524265109
Nitab03g008270.1,Nitab17g015840.1,1.660246144436824,9.04542655193e-05,0.000412287679128
Nitab01g014920.1,Nitab19g036170.1,1.6814008415175665,9.20355603238e-05,0.000418724606558
Nitab18g006270.1,Nitab09g021950.1,1.7358374112149384,9.21925624713e-05,0.000419130944803
Nitab22g033770.1,Nitab19g038210.1,1.6257838855697435,9.42348289217e-05,0.00042747403713
Nitab08g014010.1,Nitab22g014670.1,1.6245873878982235,9.59469577443e-05,0.000434127557437
Nitab06g020170.1,Nitab04g018920.1,1.6249639973793255,9.60459914493e-05,0.000434416931376
Nitab10g020610.1,Nitab02g022100.1,1.6452135430229216,9.62537657381e-05,0.000435038917847
Nitab16g012350.1,Nitab12g009780.1,1.6252504911763646,9.73505297791e-05,0.000439514750559
Nitab08g026960.1,Nitab02g027660.1,1.6838897678959204,9.77476169099e-05,0.000441146679232
Nitab20g016770.1,Nitab17g022320.1,1.6258282338670356,9.81054097197e-05,0.000442600143522
Nitab05g006980.1,Nitab24g014550.1,2.1154904944902277,9.87898676241e-05,0.000445525754063
Nitab05g018090.1,Nitab13g022690.1,1.626835504538139,0.000100197453154,0.000451052439064
Nitab10g007200.1,Nitab19g008600.1,1.6230229253220596,0.000102014432728,0.00045889819648
Nitab10g013680.1,Nitab02g011060.1,1.646695024366726,0.000102760690572,0.000461919561542
Nitab03g014760.1,Nitab17g039460.1,1.8006163963233643,0.000103862300227,0.000466532726154
Nitab10g015620.1,Nitab02g014940.1,1.779281342249491,0.000104339913281,0.000468508153037
Nitab06g025440.1,Nitab04g014490.1,1.6480636110189288,0.000104706656469,0.000469984499353
Nitab11g025170.1,Nitab13g015030.1,1.654036749870022,0.000105625287143,0.000473079043752
Nitab11g025360.1,Nitab13g006890.1,1.6773228192794658,0.00010805174018,0.000482898863365
Nitab16g024220.1,Nitab12g021410.1,1.7004205130832541,0.000111773924992,0.000497558694139
Nitab07g006290.1,Nitab04g029310.1,1.6106553767310041,0.000113115697658,0.000502989156122
Nitab14g005290.1,Nitab19g038680.1,1.6258531373666067,0.000113794872293,0.000505827601751
