Nsyl,Ntom,HEB,p_value,q_value
Nitab18g014210.1,Nitab09g015610.1,-8.651272556577474,0.0,0.0
Nitab18g015010.1,Nitab11g006980.1,-7.601059423294832,0.0,0.0
Nitab18g015180.1,Nitab09g014650.1,-6.435920784465376,0.0,0.0
Nitab18g015820.1,Nitab24g014980.1,-8.832440753490422,0.0,0.0
Nitab18g017250.1,Nitab24g010250.1,-5.4310065380442225,0.0,0.0
Nitab18g018780.1,Nitab12g023340.1,-4.913486705643375,0.0,0.0
Nitab18g019550.1,Nitab12g020990.1,-7.831552207086297,0.0,0.0
Nitab18g020240.1,Nitab09g012570.1,-7.45483795301978,0.0,0.0
Nitab18g021130.1,Nitab09g011470.1,-7.31880823982704,0.0,0.0
Nitab18g021210.1,Nitab09g009740.1,-6.381703107290334,0.0,0.0
Nitab18g022900.1,Nitab23g010240.1,-7.159150600088469,0.0,0.0
Nitab18g023130.1,Nitab09g008390.1,-7.115062005463741,0.0,0.0
Nitab18g022830.1,Nitab23g010260.1,-5.505871432900916,0.0,0.0
Nitab21g005190.1,Nitab23g013290.1,-6.077918745979576,0.0,0.0
Nitab21g005520.1,Nitab17g025260.1,-8.853059845942044,0.0,0.0
Nitab21g006910.1,Nitab02g027850.1,-5.68587250055046,0.0,0.0
Nitab21g007830.1,Nitab17g030420.1,-10.066647338124705,0.0,0.0
Nitab21g009110.1,Nitab17g033840.1,-8.625597868002766,0.0,0.0
Nitab21g009520.1,Nitab14g018250.1,-6.983045430776724,0.0,0.0
Nitab21g010300.1,Nitab17g024110.1,-7.61794418306729,0.0,0.0
Nitab21g012400.1,Nitab21g013170.1,-13.450165605980743,0.0,0.0
Nitab17g005860.1,Nitab18g024190.1,-9.001475949052717,0.0,0.0
Nitab17g006400.1,Nitab12g019600.1,-5.854391781702167,0.0,0.0
Nitab17g021620.1,Nitab17g038850.1,-8.062382016448213,0.0,0.0
Nitab17g029290.1,Nitab17g029010.1,-7.559115565597077,0.0,0.0
Nitab05g005470.1,Nitab24g017440.1,-6.016552128653122,0.0,0.0
Nitab05g005200.1,Nitab04g015470.1,-5.890203000058814,0.0,0.0
Nitab05g006500.1,Nitab24g016960.1,-6.234854383167134,0.0,0.0
Nitab05g006680.1,Nitab19g026430.1,-6.0580491468159225,0.0,0.0
Nitab05g007380.1,Nitab19g020760.1,-4.693945182306101,0.0,0.0
Nitab05g008320.1,Nitab24g013180.1,-9.177305297421443,0.0,0.0
Nitab05g009200.1,Nitab24g012380.1,-6.119060534069931,0.0,0.0
Nitab05g009480.1,Nitab24g012120.1,-7.466684663941083,0.0,0.0
Nitab05g011430.1,Nitab24g008560.1,-9.723950915187594,0.0,0.0
Nitab05g011650.1,Nitab17g007340.1,-8.10158183904842,0.0,0.0
Nitab05g011810.1,Nitab24g009020.1,-5.072207221154872,0.0,0.0
Nitab05g013080.1,Nitab19g017130.1,-6.534387302009447,0.0,0.0
Nitab05g013290.1,Nitab12g006040.1,-5.580581826973617,0.0,0.0
Nitab05g015180.1,Nitab15g022590.1,-7.677498126203654,0.0,0.0
Nitab05g016870.1,Nitab24g006810.1,-5.442350394281735,0.0,0.0
Nitab05g019370.1,Nitab24g009950.1,-6.43233468301868,0.0,0.0
Nitab05g020010.1,Nitab15g014700.1,-6.431686312955044,0.0,0.0
Nitab05g020410.1,Nitab04g030260.1,-7.5737494978808355,0.0,0.0
Nitab05g018840.1,Nitab24g017270.1,-5.391850512295708,0.0,0.0
Nitab05g026560.1,Nitab23g011950.1,-5.896279519558424,0.0,0.0
Nitab05g027960.1,Nitab23g005670.1,-8.039018411585758,0.0,0.0
Nitab05g027690.1,Nitab23g006790.1,-9.282184380010573,0.0,0.0
Nitab14g005310.1,Nitab14g005860.1,-5.346463850842889,0.0,0.0
Nitab14g006900.1,Nitab09g015170.1,-7.8570457138490815,0.0,0.0
Nitab22g022040.1,Nitab02g017500.1,-6.231482015629483,0.0,0.0
Nitab22g029280.1,Nitab24g013080.1,-4.956007794537477,0.0,0.0
Nitab22g033400.1,Nitab19g008440.1,-5.899263165031093,0.0,0.0
Nitab22g033540.1,Nitab19g008370.1,-6.999344349969988,0.0,0.0
Nitab22g033780.1,Nitab09g022450.1,-4.739114329684282,0.0,0.0
Nitab22g036700.1,Nitab23g018280.1,-5.054607694715109,0.0,0.0
Nitab20g005210.1,Nitab13g024140.1,-5.916958672100012,1.11022302463e-16,3.5689213142e-15
Nitab08g021190.1,Nitab21g010780.1,-5.102062470552846,1.11022302463e-16,3.54305956554e-15
Nitab08g024170.1,Nitab21g015160.1,-4.606983355727606,1.11022302463e-16,3.53452207261e-15
Nitab03g012570.1,Nitab17g020210.1,-5.136128527366649,1.11022302463e-16,3.50077961846e-15
Nitab03g034190.1,Nitab17g026810.1,-4.6120471441721,1.11022302463e-16,3.49244442889e-15
Nitab11g014530.1,Nitab24g005390.1,-4.811159231705685,1.11022302463e-16,3.48414883642e-15
Nitab11g023420.1,Nitab11g007940.1,-4.447430971473595,1.11022302463e-16,3.47589255956e-15
Nitab10g013140.1,Nitab22g020020.1,-4.481765600489154,1.11022302463e-16,3.46767531947e-15
Nitab01g014780.1,Nitab23g016540.1,-4.74494074952633,1.11022302463e-16,3.44325507074e-15
Nitab01g025920.1,Nitab02g017440.1,-4.760895639653896,1.11022302463e-16,3.43519124153e-15
Nitab07g020730.1,Nitab19g033850.1,-4.485731037146029,1.11022302463e-16,3.41917636395e-15
Nitab18g018280.1,Nitab09g012910.1,-5.726329100151841,1.11022302463e-16,3.41122479101e-15
Nitab17g008040.1,Nitab17g018950.1,-4.640195575953874,1.11022302463e-16,3.40331011632e-15
Nitab05g012750.1,Nitab13g011790.1,-4.548218617759438,1.11022302463e-16,3.39543208365e-15
Nitab05g018970.1,Nitab24g023230.1,-4.538512463405435,1.11022302463e-16,3.37978493119e-15
