,A5967,A5980,A6001
Nitab07g030430.1,9.385851717035555,10.340291117611956,0.05068668078111021
Nitab07g030460.1,6.783153216730706,6.220819002346016,7.039421241953106
Nitab07g030470.1,6.597109380597673,4.932483706002166,5.816157370509369
Nitab07g030480.1,32.75452366139123,20.412062351447872,39.04030281953836
Nitab07g030490.1,11.002787505264381,13.382172677191372,11.805456894632071
Nitab07g030510.1,7.92821621618203,8.677448162508135,8.880823025011335
Nitab07g030530.1,8.510194667481274,10.760056748668132,4.875840141607088
Nitab07g030540.1,46.23397026097804,31.079011064139966,54.08248401166725
Nitab07g030620.1,15.569810909222824,10.98972009712359,10.208990002867079
Nitab07g030630.1,12.608906571804981,11.76651036102658,8.760881243581526
Nitab07g030640.1,21.80255661873283,16.673038312971098,14.880798996991672
Nitab07g030690.1,30.328210976224522,29.508091203658175,31.671850823341114
Nitab07g030730.1,52.89169743397463,54.923529857724006,56.21300332300416
Nitab07g030770.1,581.5638875621474,607.9807449655634,673.9264761504028
Nitab07g030790.1,35.67740159556078,48.250674284863166,56.51017257899145
Nitab07g030800.1,106.6312728626127,104.87216846087605,129.16508614561693
Nitab07g030830.1,10.989636157536525,9.69700643484964,15.332277057930384
Nitab07g030870.1,1.6119876005851062,2.4387486449692464,14.34736039803141
Nitab07g030880.1,70.64950237799701,63.85861139142956,112.21415397523039
Nitab07g030900.1,20.737915474621108,20.221690785475808,34.11909573584625
Nitab07g030910.1,7.647760632624779,7.441496352533134,7.844928410730816
Nitab07g030920.1,26.490805082181794,20.63819401564944,27.06200263249793
Nitab07g030940.1,31.402194866395547,41.23449990095459,35.100373586031104
Nitab07g030960.1,15.759643363804848,18.28670283911111,21.519679095695544
Nitab07g030970.1,55.8122465309951,59.654910576952666,30.5425346556281
Nitab07g030980.1,12.390679048734361,2.458748669575095,5.764875622153477
Nitab07g031010.1,12.32968805884445,14.875476680062448,24.425504495067646
Nitab07g031050.1,11.75518773031077,9.37908095738324,12.549425847511337
Nitab07g031110.1,22.308602626576853,27.97978734477884,28.468701963866085
Nitab07g031120.1,23.80968532478905,24.878319181493733,25.48025501035426
Nitab07g031130.1,8.338734196695425,7.656824110191451,7.379505391269671
Nitab07g031150.1,18.25055124828075,21.735131904210697,33.620115196787694
Nitab07g031160.1,16.163168021804065,19.018986159346394,31.56858636648957
Nitab07g031170.1,10.729950051209581,8.025764661785828,10.53681749617387
Nitab07g031180.1,22.236361849994115,24.917176930377856,27.530095465126173
Nitab07g031190.1,44.985331122339524,77.73052024109741,63.25173138194225
Nitab07g031260.1,179.92528759783872,206.78964036300925,149.06389632382508
Nitab07g031270.1,5.157262603488636,5.0176153269951405,5.155718454431934
Nitab07g031280.1,6.804948374185718,5.835274106053218,7.311107965532597
Nitab07g031300.1,11.059584880368986,11.798105004449328,5.300628306907322
Nitab07g031320.1,6.323223776070784,4.594639226632339,4.39332681180001
Nitab07g031350.1,3.4273516699006317,2.8165125404322495,12.137892123879624
Nitab07g031380.1,13.829273778949888,13.111273747534243,14.430258159414274
Nitab07g031410.1,1.6541344378619243,8.936095048972613,10.761756438678582
Nitab07g031420.1,2.2727321537039433,8.738769550914656,15.980096740139812
Nitab07g031430.1,7.720385636562287,7.81907058421206,7.561524655888577
Nitab07g031440.1,10.053683207704237,12.348037718777118,10.664853093240255
Nitab07g031460.1,9.199911853996374,10.660305560400063,4.542098139195091
Nitab07g031490.1,8.547929905660574,5.443216627052754,14.097176012650802
Nitab07g031510.1,8.721009830489319,5.382620357500163,5.724695766869519
Nitab07g031550.1,21.37028129375738,21.301081751803423,20.885768069466994
Nitab07g031560.1,9.332054010847358,9.135934798238631,8.633657166801434
Nitab07g031570.1,9.525332190829717,8.678516544890687,10.304905253294377
Nitab07g031600.1,14.256646750202545,11.031923065171409,11.571230252973416
Nitab07g031640.1,7.505700430731627,7.853135704146336,5.359888524863033
Nitab07g031650.1,5.949056421568646,7.251726456837159,8.051647181172193
Nitab07g031660.1,43.00028701464433,101.04723628578746,40.11129014173496
Nitab07g031670.1,68.33791849180115,79.14442069994539,44.083038798726555
Nitab07g031680.1,84.80904525669445,89.17451932064556,85.54641662346638
Nitab07g031690.1,9.198366862081775,12.583020254745367,12.301394118142824
Nitab07g031700.1,11.191824914321703,13.133852125011641,12.603543734139834
Nitab07g031710.1,112.86661698444821,74.23760508221346,127.49639134659802
Nitab07g031730.1,11.733551226895115,10.410505416949603,10.285785682936512
Nitab07g031800.1,5.145011049554992,6.205266954840155,8.638531005524598
Nitab07g031820.1,12.479304875734975,9.525629097342353,11.923668957573948
Nitab07g031860.1,19.996486599102386,18.703016544135654,26.11111761060214
Nitab07g031880.1,151.47774391934578,122.78331523821686,75.21239751223591
Nitab07g031890.1,15.061810348126828,9.382782252157249,15.57397273458928
Nitab07g031950.1,159.33104047056568,157.24848033708014,165.35403234153154
Nitab07g031960.1,91.1368960645882,111.06849927398537,78.69538966696251
Nitab07g031990.1,10.378995041577053,8.755348972532632,7.332440110790134
Nitab07g032010.1,264.5166708139974,223.09865457965094,106.25712553802019
Nitab07g032020.1,116.69389223323185,92.71297684613951,73.7617189600621
Nitab07g032030.1,26.30708908781689,26.154827063322767,25.068229664051312
Nitab07g032040.1,17.469998706347575,16.22163656264191,16.01196208153384
Nitab07g032050.1,21.108421672794087,19.749062946312474,27.058339886628595
Nitab07g032060.1,55.39464136625574,51.46660093720549,95.99472237899155
Nitab07g032110.1,22.00507348242486,22.53177651871362,36.121387871025846
Nitab07g032140.1,12.545481488445757,11.30609167886697,21.23806405463739
Nitab07g032180.1,6.296664240577691,5.9661655928932715,6.305219834309838
Nitab07g032190.1,22.670283696052323,18.187454268128455,13.719257104595304
Nitab07g032200.1,3.3477205760587467,3.7359755668366326,8.897189989432496
Nitab07g032210.1,28.08989989876725,33.47044576948521,27.695599921392944
Nitab07g032220.1,8.372036032864028,8.261335873682937,8.294222254485287
Nitab07g032230.1,49.04992074027501,57.283527540731825,44.654219937069435
Nitab07g032240.1,43.78350810864702,39.58703001492917,74.34453581800615
Nitab07g032250.1,34.52688067760298,37.360360276197824,38.09492926769911
Nitab07g032270.1,46.59223765479774,39.13231412962253,49.04998046048231
Nitab07g032310.1,15.119128758547811,15.769224027248718,16.285240637426224
Nitab07g032330.1,14.463052500470349,14.210079238448506,14.878255075424857
Nitab07g032340.1,11.449361064192804,12.564696497917158,11.20625117875192
Nitab07g032350.1,24.14721657564063,29.883798214858988,43.046353694804054
Nitab07g032370.1,148.44036581620247,162.82725599890617,145.05337339509524
Nitab07g032400.1,71.17196809048343,82.1121265509235,78.79293737793294
Nitab07g032420.1,9.469111245192112,9.505411435584701,9.699403234273246
Nitab07g032430.1,9.106628234827344,10.187770676537488,11.547750714666755
Nitab07g032440.1,20.50913495502444,16.618473620552958,15.773901943492842
Nitab07g032450.1,26.240535736683523,17.524041734275688,19.952967949949546
Nitab07g032460.1,63.636500303710434,49.24815043523936,128.82019920519141
Nitab07g032470.1,76.59142622915684,83.33966951734206,71.67369861381728
Nitab07g032490.1,45.53545132843285,30.22256188418343,62.13436149974761
Nitab07g032500.1,52.17768018737312,53.64637440194206,67.45731892318209
Nitab07g032510.1,22.097206026633984,33.327852491945464,37.1451137838661
Nitab07g032540.1,40.76231772255033,38.55693743774279,52.131663344671985
Nitab07g032550.1,13.110532283341861,17.748228218319664,24.440548033781724
Nitab07g032570.1,54.282644459811976,58.78943757297623,58.27379227840341
Nitab07g032590.1,835.0739635954875,676.6368078271336,283.1244096355295
Nitab07g032600.1,14.765385075528064,16.46366499541628,14.731070890164155
Nitab07g032640.1,16.164433190918558,18.122326015816366,17.575328340546264
Nitab07g032660.1,9.664631586152394,7.666294245428439,11.618391340239965
Nitab07g032680.1,312.15504431997476,317.7606083792684,361.51151352977485
Nitab07g032700.1,6.832415370650662,7.264945703378866,6.524993766749589
Nitab07g032710.1,31.96992263962568,37.324914014076015,26.45169414602183
Nitab07g032730.1,7.263304981229621,8.177290322167803,8.977501085157499
Nitab07g032740.1,13.350524783480516,14.04424820981953,13.888648928132163
Nitab07g032790.1,10.999189593778931,9.90194584318379,9.037574687897957
Nitab07g032810.1,9.948311607112185,9.359764370502278,9.29579110755218
Nitab07g032820.1,28.15132722451854,29.179210443381262,28.105660626976483
Nitab07g032870.1,14.869103935782096,13.018438380126211,10.585083143988614
Nitab07g032890.1,5.06633940186192,6.260867193348257,9.453102222244132
Nitab07g032920.1,18.266880303007564,16.1338507219118,11.884385707461618
Nitab07g032930.1,19.071763206599456,21.225809560768575,11.95670781863141
Nitab07g033010.1,6.757639383953179,6.375415260643118,5.190962360319787
Nitab07g033020.1,8.207605314762024,10.286393625926474,12.112320721933234
Nitab07g033030.1,8.389744883090078,6.75642314963321,8.998045040763566
Nitab07g033070.1,6.977965319362542,6.912578085604467,7.107489779345074
Nitab07g033080.1,28.54964809080104,25.886206345699758,23.335744642116865
Nitab07g033090.1,20.256502833517917,17.53288724082254,17.867321747345446
Nitab07g033140.1,32.81522198994667,37.37675417242903,22.480387704435365
Nitab07g033150.1,25.241644735852528,19.022223630980612,11.48774772447789
Nitab07g033250.1,76.67380226038411,54.643314953399305,26.400467474883953
Nitab07g033260.1,15.38711518158936,15.070736218661926,4.193199342128466
Nitab07g033280.1,9.741782131852718,10.759003367284546,3.968275116669283
Nitab07g033290.1,17.138842542801804,16.049784901488948,30.170551293784033
Nitab07g033330.1,44.929721282192595,45.69172396589673,35.4350203716177
Nitab07g033350.1,13.261130549223365,16.81689433626535,12.790932973586036
Nitab08g005020.1,9.375757324900375,8.746812302193387,10.093834756954832
Nitab08g005040.1,19.404264710132775,22.287663073773754,20.951857647052343
Nitab08g005120.1,5.879377019736399,6.524093174874192,7.496566114479934
Nitab08g005170.1,7.111894323358964,7.467669981649923,9.453252072280337
Nitab08g005220.1,145.28133803776578,182.31387806460577,150.38980053659515
Nitab08g005230.1,97.37574013763094,89.2280557369209,147.61090445850522
Nitab08g005290.1,6.0256636387164875,6.233725265836348,6.95928828185233
Nitab08g005330.1,35.737393258378376,41.04771292128737,28.400120571316194
Nitab08g005420.1,255.87017390080285,236.60065566332963,178.6875464846931
Nitab08g005440.1,9.742075615600568,7.818170223138103,8.152657274742701
Nitab08g005460.1,5.945947891813644,6.186563391099615,6.776496615354708
Nitab08g005470.1,7.431332153266583,6.713850564680059,6.734238116043453
Nitab08g005480.1,10.264592324671339,9.343362740844809,8.185316719430318
Nitab08g005510.1,4.411927700482135,5.156731541418413,8.194023366274484
Nitab08g005530.1,5.184978592875082,7.944833506460396,3.4300718712427054
Nitab08g005540.1,46.44140882964542,52.86451988193643,38.09440620260815
Nitab08g005550.1,11.371070869378723,13.072377108309622,12.955838067648799
Nitab08g005560.1,207.23960591214566,247.03829307393292,218.9360489659276
Nitab08g005580.1,6.224746337802128,4.979903671329733,5.634770808422438
Nitab08g005590.1,7.246644532192877,5.185669428856232,4.125211370238496
Nitab08g005620.1,10.571346681325128,10.599050899746574,8.096397833978084
Nitab08g005630.1,8.672919426333912,7.734793510340081,9.36961838146426
Nitab08g005660.1,16.177068235101174,17.339886762079423,13.748937669773593
Nitab08g005680.1,6.600147537612222,6.12195513067059,6.391912660116645
Nitab08g005700.1,12.140549956246895,10.578906890995214,7.654719713488952
Nitab08g005710.1,6.456725601891691,5.188275503189161,6.799345426655184
Nitab08g005730.1,102.09949422960963,117.19056165564714,98.6800226799783
Nitab08g005740.1,5.768869275057158,5.216865044541668,8.863109803595414
Nitab08g005780.1,130.3024206619057,119.74350333134902,165.8288982744223
Nitab08g005800.1,13.869639019423397,15.008245399312546,16.65734791242292
Nitab08g005810.1,14.789277208484158,17.561809065599533,15.326192773149668
Nitab08g005840.1,20.2627498825899,11.63751945006684,19.205549128133242
Nitab08g005860.1,32.500617444268464,41.072395340790536,40.10550901649934
Nitab08g005890.1,9.404060600437232,12.96963961754546,6.127612961466979
Nitab08g005930.1,23.54397905720977,23.182620454785916,25.428466462754216
Nitab08g005940.1,8.882030680688112,12.441638004692035,12.806013008776402
Nitab08g005950.1,16.61789088769352,22.750689854388252,14.610815126478258
Nitab08g005960.1,5.516205726572243,5.456590623679416,7.248735013328677
Nitab08g005980.1,15.853124955660347,18.139908210840993,14.670347391838268
Nitab08g006000.1,46.1855356433098,30.835867326720145,45.23975389119983
Nitab08g006010.1,18.1663270653464,18.656804286454385,17.572181007117006
Nitab08g006030.1,13.41371624379333,17.777096999213537,13.87250790295167
Nitab08g006050.1,14.085096853854687,19.25415444427914,15.194277238779605
Nitab08g006060.1,30.26477087973523,25.45504246180559,21.618614745507973
Nitab08g006070.1,24.526255881759454,27.990358869379346,22.335858383737555
Nitab08g006110.1,21.321146707261523,22.105784956348796,32.62796195015458
Nitab08g006120.1,10.682586280491751,9.04228335860131,8.44722617738961
Nitab08g006160.1,9.31347667695299,6.120630116510288,8.099108209438446
Nitab08g006210.1,11.021579434044739,5.985667768580361,7.6384189273343335
Nitab08g006220.1,8.183481170278057,5.254387090970984,6.034696582409813
Nitab08g006240.1,36.77553891387168,43.6379128068888,44.785824099827394
Nitab08g006250.1,14.49755179646349,18.249620836882404,12.72128170404209
Nitab08g006260.1,16.09540778903591,17.703404210711376,16.522584496906237
Nitab08g006300.1,50.38374988018792,53.04353651756969,60.91640784913581
Nitab08g006310.1,51.466677022488426,58.48083979478175,41.29093405086191
Nitab08g006370.1,18.117685968821135,20.41079175933137,31.669094943836864
Nitab08g006380.1,48.81519917637086,61.062620335480865,96.83390068556267
Nitab08g006390.1,10.834114176706727,10.575392303988227,11.880686439302334
Nitab08g006410.1,6.284434469827008,8.291557277907954,10.634575065240249
Nitab08g006440.1,75.92633293186769,144.83450206304502,109.0876437890039
Nitab08g006490.1,14.514058823948009,10.253027304308963,11.200187045360616
Nitab08g006540.1,8.784507104861849,7.003859156487477,14.678401966202426
Nitab08g006570.1,10.623124870995726,9.390411770983198,18.263279081447422
Nitab08g006590.1,4.934276331241548,3.885619253773054,11.65793657965536
Nitab08g006600.1,8.425126937993756,9.477966907434277,9.955494518737842
Nitab08g006630.1,7.437445328568654,7.734588457623825,5.4196635893104625
Nitab08g006640.1,6.291744380310368,6.642569443183032,7.620470408283175
Nitab08g006670.1,27.82143136085031,28.317459131147075,28.538083346454584
Nitab08g006690.1,10.848996906616474,8.428206390275253,13.362753111733984
Nitab08g006730.1,17.740917611784923,19.458613885863198,13.807447662672052
Nitab08g006740.1,10.81167153003902,10.685246602592272,14.159485599314458
Nitab08g006770.1,6.943458044325302,11.74571045937053,4.031370983791313
Nitab08g006790.1,29.995842635417663,32.45707499598641,26.43969486509757
Nitab08g006810.1,4.186658705295862,8.465534110884837,5.171884591701645
Nitab08g006850.1,10.255835979179407,21.519693641836525,26.52180571871595
Nitab08g006870.1,44.23890598249222,40.84252525080526,33.85960621214595
Nitab08g006880.1,33.45451000327607,34.97535711735056,22.13597577163825
Nitab08g006890.1,13.046854038560316,12.083002426431765,13.55486376018114
Nitab08g006900.1,6.14670290873733,7.09704529996533,6.791320237459555
Nitab08g006910.1,9.315956633463985,10.389289517431568,12.259846818716758
Nitab08g006920.1,6.56135566238258,7.09656536675395,6.474116236468793
Nitab08g006930.1,17.168952000835343,15.355533241171488,14.447208387811479
Nitab08g006980.1,172.37972572183233,126.62145421778104,223.38443087579336
Nitab08g006990.1,15.863419302228822,13.610189640491859,36.554578092860915
Nitab08g007010.1,19.665594073788796,16.16580724021021,8.008495563415421
Nitab08g007020.1,13.847985811057107,13.794353009229038,11.486849188240257
Nitab08g007030.1,22.147455144063755,11.434003213178189,32.97218277635508
Nitab08g007040.1,45.99587045207735,39.01063645353902,73.83045497776885
Nitab08g007050.1,61.96911603562083,69.3612524012756,67.27761138287435
Nitab08g007070.1,5.871703613515421,6.001639887237447,5.716617191184354
Nitab08g007080.1,62.56711660388496,78.08414607937605,26.721786727803373
Nitab08g007090.1,31.103523558457667,29.845620802189213,26.803788961424125
Nitab08g007100.1,71.83298156090348,88.71694526135514,81.5528777587008
Nitab08g007110.1,13.388397324847295,13.136251354121208,11.406222958256258
Nitab08g007120.1,81.48800582593505,42.94634233484713,39.23902590258935
Nitab08g007130.1,30.930418333101922,29.630413090811395,30.830071394221545
Nitab08g007140.1,10.1000063087784,10.21716014372907,12.7362792751226
Nitab08g007160.1,12.498391786268309,14.802416439035582,11.012137215170833
Nitab08g007180.1,34.016601980528826,34.942151826510916,30.2004146158053
Nitab08g007210.1,5.870021102781521,5.3923454436223555,6.161273958686991
Nitab08g007220.1,67.89636831490871,68.59944242313082,51.04827663015302
Nitab08g007230.1,89.56310625526206,112.3249205953405,78.58684532735889
Nitab08g007250.1,114.7304516765929,128.12880429025586,96.4143589063522
Nitab08g007270.1,16.004389297939156,13.000394202507549,15.116424523046698
Nitab08g007290.1,7.246238004610538,7.6827962201998155,5.574844331688054
Nitab08g007340.1,12.527220234459685,11.441055035610168,11.780115827651736
Nitab08g007380.1,8.434937019266942,8.487174351026802,9.327223172013593
Nitab08g007420.1,6.888487146277942,11.141504323789363,15.425187313174716
Nitab08g007440.1,9.286284044319556,10.38316748323449,11.740761822508352
Nitab08g007470.1,6.562514093820161,8.456425831314112,7.983604782674704
Nitab08g007480.1,10.95168649129224,9.133983022956828,7.688551344240984
Nitab08g007580.1,144.14288706750307,151.57055092496233,187.26720878890694
Nitab08g007630.1,17.388394600531456,13.878610815175461,16.351789991990245
Nitab08g007660.1,209.10440341949274,264.3553617698493,256.0168840735556
Nitab08g007680.1,13.77300255221931,18.516744129505618,11.305047688595494
Nitab08g007690.1,8.18214270646696,9.973614708882284,8.98914164403137
Nitab08g007730.1,13.122711324765161,12.018863897736498,13.957185652646986
Nitab08g007740.1,15.533832894649318,13.584779958114613,19.041296413437085
Nitab08g007780.1,31.32526150355348,30.109868667292993,26.172779260074194
Nitab08g007790.1,13.456147174947215,12.751064555414247,13.018365337955963
Nitab08g007850.1,1.850353624215582,10.216498900006732,5.5958095582345795
Nitab08g007870.1,36.19183691263662,21.98425356168887,36.14973037301002
Nitab08g007890.1,12.164736688254171,11.767829381899661,14.956341830748212
Nitab08g007900.1,25.907337412202143,24.37261176292285,28.098913805756336
Nitab08g007910.1,18.471960241742604,32.69645482461724,34.39688113690122
Nitab08g007940.1,6.822010836754432,4.643863136366692,3.868315319612916
Nitab08g007960.1,70.06007416241245,75.01276219717352,82.75703085793182
Nitab08g008030.1,28.858957683744038,27.249477102301,31.0544543735359
Nitab08g008050.1,18.931858840353865,15.238554656366176,16.34146008730402
Nitab08g008060.1,25.76197642483794,32.207410080070666,26.73218276831377
Nitab08g008080.1,7.292724847690037,7.384828242481836,5.786445262038304
Nitab08g008110.1,15.966976439840085,15.903360975694493,11.248692997244788
Nitab08g008150.1,9.055641457692486,5.443216627052754,6.231627283532879
Nitab08g008160.1,7.237422727697927,6.664836252697428,6.691089427616754
Nitab08g008170.1,6.609291527321435,6.933699346402536,6.636164381108997
Nitab08g008200.1,9.274859718935836,10.759944873926127,13.265305062365357
Nitab08g008220.1,11.921219905698054,9.14442104502772,6.441487343214852
Nitab08g008240.1,7.511602584869355,13.341217223168528,12.802776430043053
Nitab08g008250.1,5.0664444472569485,5.503032194383007,7.369481337853547
Nitab08g008260.1,19.30997804564686,19.02734742397153,17.395328313405095
Nitab08g008280.1,32.30858864786039,26.95299007445365,27.693480316063454
Nitab08g008340.1,14.972351731566917,15.897104736128938,15.048002165682583
Nitab08g008350.1,4.099767453194801,7.0007151899557565,7.745306094846232
Nitab08g008360.1,12.204429718205013,9.851428843409858,9.67584465598042
Nitab08g008370.1,98.93396429461207,84.70208857386666,50.69836809221509
Nitab08g008380.1,18.446012295288998,20.554488485989935,19.3485504932394
Nitab08g008390.1,353.7200888726242,355.1604479931635,378.23132324357033
Nitab08g008410.1,11.873872119896989,9.70903198702256,11.271925035670087
Nitab08g008430.1,14.470714240660339,17.585776795093548,8.69861421712747
Nitab08g008460.1,7.299205447755107,6.391217560464254,7.6334224145445715
Nitab08g008470.1,5.635886718667505,5.1533411853754005,5.69037743538421
Nitab08g008510.1,22.086622424421453,21.7344211877139,15.628084963992338
Nitab08g008610.1,7.411346615081411,6.416158729472816,2.533207668371488
Nitab08g008620.1,33.00905292699948,36.47281081240749,45.239076649375136
Nitab08g008630.1,7.444314586064239,6.855359925268138,7.9482475851418375
Nitab08g008640.1,8.537301276700052,12.861019061029973,5.692366464737009
Nitab08g008670.1,11.707012369922282,10.79646273134435,13.245246539571237
Nitab08g008710.1,9.37991667078269,8.024687927145536,9.877652768642943
Nitab08g008770.1,25.10835263842897,30.542171935003807,29.08661371064272
Nitab08g008790.1,19.022153874568602,23.04785418661984,23.34738109601245
Nitab08g008800.1,22.09948578052887,57.33023278897379,142.4438008351393
Nitab08g008830.1,13.188456105851207,12.560271024998967,15.281762396072626
Nitab08g008850.1,10.123053443232298,9.201927415710454,8.295173811066556
Nitab08g008860.1,25.873031904303158,21.42489832200676,23.667208234314025
Nitab08g008920.1,7.75629806465578,9.737613664476285,9.00560955129407
Nitab08g008970.1,8.940152237789592,7.282910051527061,4.3476927244219965
Nitab08g009000.1,7.685053846875853,5.7053545382706075,6.654601192069554
Nitab08g009020.1,8.858103687314204,7.825489552887565,5.919443370153234
Nitab08g009030.1,14.495475080835869,8.72944764431771,12.552889286780404
Nitab08g009070.1,6.493080200480296,7.544646774973312,6.992566479510781
Nitab08g009110.1,63.80072353030063,65.55913052892176,21.765259411862054
Nitab08g009120.1,42.42624669628216,41.87656173958067,19.05093469245822
Nitab08g009130.1,12.946402947863735,14.625486700874273,8.850193879373794
Nitab08g009150.1,11.80725427321855,11.600536640251685,5.680708052201535
Nitab08g009160.1,8.43004874809827,11.305814310443477,4.269274848552753
Nitab08g009170.1,10.057998793606412,10.873670729774801,6.822557960801818
Nitab08g009190.1,20.9347148527644,20.862214296841014,8.605300714817837
Nitab08g009200.1,10.215779515422312,9.367171013310344,3.4486767055193717
Nitab08g009260.1,24.071808826936223,19.12887535909989,19.100998204568693
Nitab08g009310.1,19.6834278525615,15.49841975584481,8.66018145917254
Nitab08g009330.1,8.318544035913055,7.456931869131635,7.477197391477813
Nitab08g009340.1,6.7586352046699325,5.255519501981987,4.790473939341137
Nitab08g009370.1,53.555233463498965,57.10512871579714,63.27309435810293
Nitab08g009380.1,19.047451723816977,23.564304891798034,16.9202406104213
Nitab08g009420.1,55.92179842073763,48.570240672163095,56.42441304553194
Nitab08g009470.1,60.863985703683475,59.615955432627025,41.68209331519097
Nitab08g009480.1,38.027239320728725,36.953239764822065,32.50527856042837
Nitab08g009490.1,22.0238550175377,21.64575219164935,19.971144065564744
Nitab08g009510.1,18.06282078314403,19.35876832092266,17.891916604932497
Nitab08g009520.1,4.605754016759416,6.594392989432071,5.104532544146739
Nitab08g009530.1,9.64988531061691,10.842868158824508,8.045997847461537
Nitab08g009540.1,12.59563833597577,12.012616004530216,15.381776321593533
Nitab08g009560.1,19.162991412211746,20.81431263678042,16.20379864216249
Nitab08g009570.1,16.18218351359445,16.23068230612094,13.419344815599624
Nitab08g009600.1,48.537610450229025,37.2201005791549,39.268559599139536
Nitab08g009610.1,72.46206133051396,83.04180814838482,63.24111723112388
Nitab08g009620.1,10.993655909398116,10.556541337314481,6.896309428243216
Nitab08g009630.1,21.870664043418227,19.245886690728167,34.077255647963234
Nitab08g009650.1,12.033291232317781,12.224048819856607,12.029108551473971
Nitab08g009670.1,12.099374911856675,14.09172262069895,5.6145694561788435
Nitab08g009680.1,8.081405562217846,7.852207769430857,11.41768856230432
Nitab08g009690.1,5.362222972300119,5.733294002162175,5.51102456492798
Nitab08g009710.1,35.41921103158302,34.83924083148682,31.336078720907167
Nitab08g009720.1,4.576597624581913,6.561685796995105,5.501587879029125
Nitab08g009740.1,8.933926505033469,6.792649161336028,4.7844085127276355
Nitab08g009750.1,53.18308704467589,49.81395876815098,51.895092452636874
Nitab08g009760.1,13.17632396475429,14.650900827955137,14.624173246768617
Nitab08g009810.1,11.904749663803322,12.398173767121065,10.156489376499726
Nitab08g009840.1,10.48258258352476,12.093090289578859,9.894336429602726
Nitab08g009900.1,59.776001549590994,64.025279388723,60.83600495883566
Nitab08g009920.1,6.709924320311954,6.289939213483204,5.397659645198987
Nitab08g009940.1,401.324621351181,482.38108196188904,346.96913191714515
Nitab08g009960.1,84.65154390569005,90.04827506482354,74.68799032283552
Nitab08g009970.1,231.54080601070757,209.39511509783568,303.433150371385
Nitab08g010040.1,159.86730564102908,181.0106602389953,151.0955236697905
Nitab08g010050.1,24.235968258844924,22.763280271820967,20.43312016168672
Nitab08g010060.1,29.24406705007555,25.415797480402027,25.616614573007656
Nitab08g010070.1,26.20478276083566,23.17604182988434,31.100774762321684
Nitab08g010080.1,14.223587859187576,14.464756532411494,14.443676555385172
Nitab08g010200.1,8.69746377077877,8.002577560167211,8.844564524753299
Nitab08g010230.1,7.693624264604515,9.00946200339767,7.043700811995642
Nitab08g010240.1,18.875681217682192,18.736294621309256,20.267051763009132
Nitab08g010250.1,615.9749451159577,784.1992368950486,786.7154134534686
Nitab08g010310.1,23.968244038740284,18.015374179370806,14.331269554186251
Nitab08g010330.1,45.56410259083042,50.28870469913868,21.274468924667687
Nitab08g010370.1,93.13685741994504,44.67143055239173,29.566255011841136
Nitab08g010410.1,12.933899418542804,14.470787235166327,16.431799123912352
Nitab08g010420.1,14.608727026243084,13.726372363872173,15.014118942804547
Nitab08g010440.1,103.47560101467944,81.95065032951656,67.40958953506956
Nitab08g010450.1,26.624135802741613,26.228317955837205,12.210075660905426
Nitab08g010470.1,9.930913184836854,8.874248908559961,7.225710644015766
Nitab08g010480.1,105.26566117083803,112.59017066010732,81.00395665655172
Nitab08g010510.1,7.690634956775239,7.927953169064419,7.967982230641871
Nitab08g010540.1,6.201005873267288,11.831905124809511,8.781058681772649
Nitab08g010590.1,21.01275122341325,20.08827700300004,19.94651611457503
Nitab08g010620.1,8.118306534384082,6.5240400414547155,5.676440130370924
Nitab08g010630.1,38.70351084045341,45.0924393803935,35.85930328244815
Nitab08g010650.1,12.585885615622738,14.169643283121488,14.994943822826514
Nitab08g010690.1,50.254909465197855,53.20552590386787,58.593446034507096
Nitab08g010700.1,14.41245903080998,13.890537620428333,16.037779081986585
Nitab08g010720.1,24.114138196769915,32.57845991141978,59.40209244071669
Nitab08g010760.1,19.43158754946321,19.192593380074186,13.480362351228615
Nitab08g010770.1,9.146930228459402,6.885054296231016,4.170046308369525
Nitab08g010810.1,102.15223130720213,98.81923956185732,64.38348019237286
Nitab08g010830.1,24.07968011492226,25.882239644797277,24.463432297078615
Nitab08g010850.1,9.065410218704024,12.070571608060899,12.833274747101296
Nitab08g010860.1,10.36236912746947,10.706279512311825,12.683173555454811
Nitab08g010870.1,5.404695565960566,4.342510771720764,5.62551953511346
Nitab08g010890.1,9.362115637901836,7.486070324857082,8.219833249384115
Nitab08g010900.1,6.38900321774303,6.07211416563655,6.086278921904529
Nitab08g010940.1,13.402456544370752,15.831939217146221,16.01316571696057
Nitab08g010960.1,52.547744861567,56.19224829364647,48.76321735793551
Nitab08g010980.1,25.24247845380517,22.24189651235617,28.540796435884104
Nitab08g011010.1,167.67279490210936,211.6579462701698,256.74651909087095
Nitab08g011060.1,56.65421680289473,66.55441754109512,48.484504041291025
Nitab08g011100.1,12.33363282162607,13.621663230862788,17.703959544539668
Nitab08g011110.1,9.296462653063797,7.257622169403691,8.346406768622813
Nitab08g011130.1,6.152700305607373,5.332948886909888,5.470427698887994
Nitab08g011170.1,20.855416690443274,18.22652840270697,19.575618506671287
Nitab08g011180.1,21.344742810202934,27.972085444576695,32.04718191011508
Nitab08g011200.1,30.038680762831177,33.23734046607435,34.93770108584322
Nitab08g011210.1,34.45751271051496,27.559513330047103,31.182213950217132
