Nsyl,Ntom,HEB,p_value,q_value
Nitab20g007780.1,Nitab09g015150.1,4.92223313309348,4.27292978777e-10,3.41917084889e-08
Nitab18g019110.1,Nitab18g024200.1,5.2717457274094395,4.538588394e-10,3.58548483126e-08
Nitab22g022780.1,Nitab04g015190.1,5.41361372213571,5.24666754487e-10,4.11863402272e-08
Nitab21g010540.1,Nitab14g016830.1,5.257247355567122,5.33213695419e-10,4.13340591518e-08
Nitab03g011560.1,Nitab13g022430.1,6.0698815328413485,5.45974820909e-10,4.20604080977e-08
Nitab07g007930.1,Nitab19g034290.1,5.014259237122479,5.62964674877e-10,4.28371218558e-08
Nitab03g023450.1,Nitab17g032830.1,5.8129665567399815,5.80292591756e-10,4.38863964363e-08
Nitab23g011210.1,Nitab23g008480.1,5.0290004410470805,5.87028092802e-10,4.41267238486e-08
Nitab07g028890.1,Nitab14g010430.1,6.304392285101041,7.10741132615e-10,5.18548368695e-08
Nitab13g025830.1,Nitab11g008110.1,5.914881094561614,7.3275718826e-10,5.28394616627e-08
Nitab06g028410.1,Nitab04g007450.1,4.890290155042005,7.62461871417e-10,5.46636681572e-08
Nitab06g022790.1,Nitab24g016180.1,4.873200073609195,7.89782683697e-10,5.62969806086e-08
Nitab07g007900.1,Nitab02g019580.1,5.6668903856353205,8.5820983653e-10,6.04794125141e-08
Nitab19g031480.1,Nitab15g016910.1,5.067626000379965,9.18572218289e-10,6.40059057497e-08
Nitab01g009830.1,Nitab22g010200.1,5.493296600632156,1.13397247148e-09,7.81370031319e-08
Nitab18g017710.1,Nitab09g013490.1,5.223825963609291,1.17643739195e-09,7.97341692477e-08
Nitab06g018460.1,Nitab04g020930.1,5.234731896047946,1.36866085132e-09,9.17594623725e-08
Nitab10g021360.1,Nitab21g015750.1,5.107933756971714,1.45447964783e-09,9.64701126849e-08
Nitab08g018110.1,Nitab22g022860.1,4.813283043218614,1.52812562604e-09,1.0081564968e-07
Nitab18g008320.1,Nitab14g010150.1,5.919332577890316,2.10462036687e-09,1.33181665359e-07
Nitab16g026120.1,Nitab09g010720.1,4.685507015904754,2.27283747378e-09,1.42373753471e-07
Nitab06g032680.1,Nitab04g011190.1,4.762105511067434,2.77981626606e-09,1.69842665754e-07
Nitab06g023220.1,Nitab04g015560.1,4.8639624780550745,3.09512115937e-09,1.85453080868e-07
Nitab16g007940.1,Nitab17g011340.1,4.568125750122322,4.20144918856e-09,2.43507356475e-07
Nitab16g013560.1,Nitab12g010680.1,4.844387715394605,4.65858895904e-09,2.68746413297e-07
Nitab11g024880.1,Nitab04g025390.1,5.355883830696457,5.00464025777e-09,2.87372931098e-07
Nitab05g017680.1,Nitab09g022480.1,5.165347191404689,6.30806740176e-09,3.52427747676e-07
Nitab06g025710.1,Nitab22g020840.1,4.512340096801159,6.81315404094e-09,3.77247989151e-07
Nitab08g006220.1,Nitab15g010200.1,4.761057733098535,7.02581137713e-09,3.85580258896e-07
Nitab08g010280.1,Nitab22g006180.1,4.581967748632124,7.06450420385e-09,3.85995795772e-07
Nitab11g016740.1,Nitab02g011310.1,5.067485991609335,7.07058844807e-09,3.84633809304e-07
Nitab10g016820.1,Nitab17g016750.1,4.6380816866815096,7.71115804543e-09,4.14032438258e-07
Nitab06g029110.1,Nitab15g009790.1,4.6174070985497035,8.11317812932e-09,4.31878748232e-07
Nitab20g020320.1,Nitab04g008160.1,4.766757883531398,9.21085863137e-09,4.82034935042e-07
Nitab07g021110.1,Nitab19g034570.1,4.4687715133342385,9.69664037953e-09,5.03211006809e-07
Nitab10g026190.1,Nitab02g014540.1,5.114402398598974,1.06445501302e-08,5.45555187046e-07
Nitab03g005790.1,Nitab14g012950.1,4.636267366229104,1.07631086266e-08,5.49361466236e-07
Nitab03g028280.1,Nitab17g030190.1,5.544847654297755,1.142674666e-08,5.78473219689e-07
Nitab01g028610.1,Nitab12g005140.1,4.965738554227844,1.16098916036e-08,5.85355632358e-07
Nitab06g016820.1,Nitab04g010890.1,5.107587556831011,1.20784796609e-08,6.06515721595e-07
Nitab08g007580.1,Nitab18g025980.1,4.531843852291153,1.38474319789e-08,6.89757826641e-07
Nitab07g010190.1,Nitab24g016860.1,4.4839317152556655,1.53334945852e-08,7.5170487486e-07
Nitab05g015020.1,Nitab24g005060.1,5.629741174671436,1.60785037506e-08,7.75959852214e-07
Nitab14g005510.1,Nitab15g006740.1,5.265589906070279,1.61608514349e-08,7.76911009095e-07
Nitab09g020220.1,Nitab04g015400.1,4.373189361063967,1.88132567303e-08,8.87227464735e-07
Nitab01g006050.1,Nitab15g023730.1,4.332750245487134,1.98072380719e-08,9.2356832258e-07
Nitab11g009860.1,Nitab04g026790.1,4.753476351425232,2.27835298405e-08,1.04274583252e-06
Nitab03g009530.1,Nitab14g017270.1,4.31114346870838,2.3093051027e-08,1.04916890801e-06
Nitab11g012030.1,Nitab13g021170.1,4.329169717683759,2.32576438108e-08,1.05279035104e-06
Nitab08g010370.1,Nitab19g013030.1,5.1719303796729585,2.40118126493e-08,1.08297640833e-06
Nitab08g006210.1,Nitab22g013900.1,4.3689276095832446,2.4314495306e-08,1.09265465681e-06
Nitab10g013020.1,Nitab02g011740.1,5.141471569689604,2.58657244512e-08,1.14986587946e-06
Nitab06g021980.1,Nitab04g017010.1,4.6683462089718315,2.90985671114e-08,1.28437554407e-06
Nitab10g024750.1,Nitab21g018020.1,4.224305177580894,3.34037607574e-08,1.44862533103e-06
Nitab03g005490.1,Nitab02g012500.1,4.2279212420002565,3.41285403271e-08,1.4748999501e-06
Nitab05g026930.1,Nitab23g010620.1,4.516622318906215,3.46229490633e-08,1.49107096261e-06
Nitab07g015400.1,Nitab19g028940.1,4.351608664963635,3.4663055315e-08,1.48763278571e-06
Nitab10g025470.1,Nitab13g013090.1,4.6033218326240934,3.83401292936e-08,1.63413272725e-06
Nitab13g020760.1,Nitab24g013510.1,5.044358180775934,3.85080605181e-08,1.63566943358e-06
Nitab11g026230.1,Nitab13g006230.1,4.282216506312315,4.05463593811e-08,1.71637029148e-06
Nitab17g021550.1,Nitab17g016070.1,4.695038765755929,4.25393521519e-08,1.79461083245e-06
Nitab08g006630.1,Nitab04g008420.1,4.40136885269654,4.26256288044e-08,1.79215482733e-06
Nitab22g036110.1,Nitab19g007450.1,5.540878797011675,4.36597124009e-08,1.82943044902e-06
Nitab10g009320.1,Nitab24g011810.1,4.269497910483892,4.5145056915e-08,1.87897362724e-06
Nitab22g031410.1,Nitab15g015440.1,5.603808807175245,4.60023161786e-08,1.90188909188e-06
Nitab06g030520.1,Nitab06g030480.1,4.424450219460924,5.12914124506e-08,2.0857947168e-06
Nitab06g023490.1,Nitab04g013880.1,4.607720075213711,5.28799655175e-08,2.14336670691e-06
