Nsyl,Ntom,HEB,p_value,q_value
Nitab10g014620.1,Nitab19g033460.1,-0.14830181945997287,0.869726253842,0.994314667882
Nitab01g009340.1,Nitab23g009790.1,-0.09554029765837208,0.869815125959,0.994318578019
Nitab03g018300.1,Nitab17g037640.1,-0.12215809238813677,0.869897737405,0.994315331282
Nitab05g017670.1,Nitab09g022460.1,-0.10929690662651842,0.869945935377,0.994272753565
Nitab13g026390.1,Nitab11g007650.1,-0.12924202470619342,0.870516732595,0.994143949404
Nitab20g007910.1,Nitab24g022660.1,-0.1321373744217787,0.870587460307,0.994127152909
Nitab18g008780.1,Nitab22g012170.1,-0.12795870260921105,0.870595449648,0.994038725552
Nitab03g012080.1,Nitab17g020840.1,-0.1201302397991041,0.870689332178,0.993950855413
Nitab01g012980.1,Nitab23g014760.1,-0.10967167060829854,0.870810112321,0.993991217086
Nitab07g016180.1,Nitab19g029350.1,-0.11789370626699729,0.87083544653,0.993922634215
Nitab05g007820.1,Nitab19g018660.1,-0.11836061429419771,0.870892089733,0.993889795619
Nitab16g024070.1,Nitab12g021270.1,-0.12732581107391225,0.870987702704,0.993901432643
Nitab08g021040.1,Nitab04g016770.1,-0.10999123180660873,0.87100993929,0.993829344339
Nitab08g026190.1,Nitab21g017830.1,-0.1279861728853089,0.871021529615,0.993745123894
Nitab22g029020.1,Nitab19g014370.1,-0.11005590350101406,0.871203589564,0.993660553633
Nitab11g019790.1,Nitab13g012840.1,-0.12669676543539637,0.87131702271,0.993692529281
Nitab22g031650.1,Nitab22g007010.1,-0.13254851459805506,0.871434281617,0.993728861318
Nitab01g014310.1,Nitab23g016280.1,-0.13462485185453565,0.871481469323,0.993685289274
Nitab06g013480.1,Nitab04g025060.1,-0.11794910215282936,0.871702013268,0.993742003173
Nitab20g010570.1,Nitab20g010610.1,-0.10516964080925895,0.872356699309,0.993806790009
Nitab05g007230.1,Nitab24g014350.1,-0.09945493510498218,0.872359534566,0.993712730711
Nitab05g014020.1,Nitab02g016410.1,-0.1258948362598271,0.8724394389,0.993706471324
Nitab16g015910.1,Nitab12g011460.1,-0.10606562188081914,0.872830767707,0.994054890187
Nitab10g023870.1,Nitab02g025540.1,-0.11525178115714355,0.872843875046,0.99397253181
Nitab21g007920.1,Nitab14g019730.1,-0.11766154159060459,0.872862689941,0.993896688537
Nitab22g025340.1,Nitab19g038690.1,-0.12602850349418965,0.872989318314,0.993943611341
Nitab10g011080.1,Nitab02g010160.1,-0.12668668911742925,0.873024168325,0.993788810666
Nitab17g019680.1,Nitab17g015810.1,-0.12754305805432703,0.873222368785,0.993819980749
Nitab05g006970.1,Nitab24g014560.1,-0.1234545746110388,0.873264960821,0.99377125517
Nitab09g007430.1,Nitab18g024130.1,-0.10194165792635061,0.873278841202,0.993689868592
Nitab22g034680.1,Nitab19g007330.1,-0.10974237775792665,0.873318662571,0.993540864067
Nitab22g030150.1,Nitab19g011580.1,-0.1137879378775006,0.87347824117,0.993431024754
Nitab07g028760.1,Nitab14g010600.1,-0.1179885970954426,0.873686763536,0.993473974446
Nitab06g008230.1,Nitab04g027730.1,-0.12625085325021052,0.873706196752,0.993398994079
Nitab05g016900.1,Nitab24g006780.1,-0.11043447694988862,0.873707783433,0.993303738938
Nitab03g021950.1,Nitab17g034200.1,-0.1348445827768125,0.873737400325,0.993240366372
Nitab18g022970.1,Nitab23g010090.1,-0.11461016416572893,0.873774698018,0.993185736655
Nitab23g014730.1,Nitab23g014790.1,-0.13693970642888378,0.873836997932,0.993159533887
